Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,26Hz,SPOC-R,STS-L,5.0,0.0195
gPDC,26Hz,STS-L,FEF-R,8.0,0.0488
gPDC,26Hz,STS-L,IPL-R,7.0,0.0371
gPDC,26Hz,STS-L,SPOC-R,7.0,0.0371
gPDC,26Hz,STS-L,VIP-R,5.0,0.0195
gPDC,26Hz,STS-R,SPL-R,5.0,0.0195
gPDC,26Hz,V1-L,M1-R,8.0,0.0488
gPDC,26Hz,V1-R,PMd-L,6.0,0.0273
gPDC,26Hz,V1-R,SMA-L,7.0,0.0371
gPDC,26Hz,V1-R,STS-L,7.0,0.0371
gPDC,26Hz,V1-R,STS-R,7.0,0.0371
gPDC,26Hz,V3-L,S1-R,6.0,0.0273
gPDC,26Hz,V3-L,SPOC-R,8.0,0.0488
gPDC,26Hz,VIP-L,M1-R,7.0,0.0371
gPDC,26Hz,VIP-L,S1-L,3.0,0.0098
gPDC,26Hz,VIP-L,SMA-L,8.0,0.0488
gPDC,26Hz,VIP-R,POJ-R,5.0,0.0195
gPDC,26Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,26Hz,mIPS-L,SPL-R,7.0,0.0371
gPDC,26Hz,mIPS-R,PMv-L,7.0,0.0371
gPDC,26Hz,mIPS-R,V3-R,8.0,0.0488
gPDC,99Hz,AG-L,SPOC-R,8.0,0.0488
gPDC,99Hz,AG-R,VIP-R,5.0,0.0195
gPDC,99Hz,FEF-L,PMv-R,7.0,0.0371
gPDC,99Hz,FEF-R,PMd-L,8.0,0.0488
gPDC,99Hz,IPL-L,PMv-R,5.0,0.0195
gPDC,99Hz,IPL-R,M1-L,8.0,0.0488
gPDC,99Hz,IPL-R,POJ-L,7.0,0.0371
gPDC,99Hz,IPL-R,SPL-R,6.0,0.0273
gPDC,99Hz,IPL-R,STS-L,6.0,0.0273
gPDC,99Hz,PMd-L,PMv-R,4.0,0.0137
gPDC,99Hz,PMd-L,POJ-R,4.0,0.0137
gPDC,99Hz,PMd-L,SMA-R,8.0,0.0488
gPDC,99Hz,PMd-L,V3-L,6.0,0.0273
gPDC,99Hz,PMv-L,M1-L,2.0,0.0059
gPDC,99Hz,PMv-L,M1-R,3.0,0.0098
gPDC,99Hz,PMv-L,SPOC-L,3.0,0.0098
gPDC,99Hz,PMv-L,mIPS-L,8.0,0.0488
gPDC,99Hz,PMv-R,mIPS-L,4.0,0.0137
gPDC,99Hz,POJ-L,POJ-R,8.0,0.0488
gPDC,99Hz,POJ-L,V1-R,5.0,0.0195
gPDC,99Hz,POJ-L,VIP-R,7.0,0.0371
gPDC,99Hz,S1-L,SMA-L,8.0,0.0488
gPDC,99Hz,S1-L,VIP-L,6.0,0.0273
gPDC,99Hz,S1-R,FEF-R,1.0,0.0039
gPDC,99Hz,SMA-R,PMd-R,7.0,0.0371
gPDC,99Hz,SMA-R,SPL-R,8.0,0.0488
gPDC,99Hz,SPL-L,FEF-L,2.0,0.0059
gPDC,99Hz,SPL-R,PMd-R,5.0,0.0195
gPDC,99Hz,SPL-R,VIP-L,7.0,0.0371
gPDC,99Hz,SPOC-L,FEF-L,7.0,0.0371
gPDC,99Hz,STS-L,SPOC-R,7.0,0.0371
gPDC,99Hz,STS-R,V3-R,6.0,0.0273
gPDC,99Hz,V1-L,SPOC-L,1.0,0.0039
gPDC,99Hz,V1-L,V1-R,6.0,0.0273
gPDC,99Hz,V1-R,IPL-R,4.0,0.0137
gPDC,99Hz,V3-L,SPOC-R,6.0,0.0273
gPDC,99Hz,V3-R,S1-L,3.0,0.0098
gPDC,99Hz,VIP-L,IPL-R,5.0,0.0195
gPDC,99Hz,VIP-L,PMd-L,1.0,0.0039
gPDC,99Hz,VIP-L,POJ-L,7.0,0.0371
gPDC,99Hz,VIP-L,SPL-L,2.0,0.0059
gPDC,99Hz,VIP-L,SPOC-R,5.0,0.0195
gPDC,9Hz,AG-R,S1-L,3.0,0.0098
gPDC,9Hz,AG-R,VIP-R,3.0,0.0098
gPDC,9Hz,FEF-L,POJ-L,8.0,0.0488
gPDC,9Hz,FEF-L,SPOC-R,8.0,0.0488
gPDC,9Hz,FEF-R,PMd-R,8.0,0.0488
gPDC,9Hz,IPL-R,PMd-L,7.0,0.0371
gPDC,9Hz,M1-L,POJ-L,6.0,0.0273
gPDC,9Hz,M1-L,V3-R,7.0,0.0371
gPDC,9Hz,M1-L,mIPS-R,8.0,0.0488
gPDC,9Hz,M1-R,PMd-R,6.0,0.0273
gPDC,9Hz,M1-R,SPL-R,5.0,0.0195
gPDC,9Hz,PMv-L,VIP-L,6.0,0.0273
gPDC,9Hz,PMv-R,IPL-R,5.0,0.0195
gPDC,9Hz,PMv-R,V1-R,6.0,0.0273
gPDC,9Hz,POJ-L,IPL-L,8.0,0.0488
gPDC,9Hz,POJ-L,V3-R,4.0,0.0137
gPDC,9Hz,POJ-R,PMd-R,1.0,0.0039
gPDC,9Hz,POJ-R,S1-R,5.0,0.0195
gPDC,9Hz,POJ-R,SMA-R,5.0,0.0195
gPDC,9Hz,POJ-R,V3-L,6.0,0.0273
gPDC,9Hz,POJ-R,V3-R,8.0,0.0488
gPDC,9Hz,SMA-L,POJ-L,8.0,0.0488
gPDC,9Hz,SMA-L,POJ-R,8.0,0.0488
gPDC,9Hz,SMA-R,PMd-R,8.0,0.0488
gPDC,9Hz,SMA-R,V3-R,5.0,0.0195
gPDC,9Hz,SPL-L,V1-R,5.0,0.0195
gPDC,9Hz,SPL-R,V3-R,7.0,0.0371
gPDC,9Hz,SPOC-L,mIPS-L,3.0,0.0098
gPDC,9Hz,SPOC-R,SMA-R,1.0,0.0039
gPDC,9Hz,STS-R,M1-R,2.0,0.0059
gPDC,9Hz,STS-R,SPL-R,2.0,0.0059
gPDC,9Hz,V1-R,PMd-L,0.0,0.002
gPDC,9Hz,V1-R,PMv-L,7.0,0.0371
gPDC,9Hz,VIP-L,PMv-R,7.0,0.0371
gPDC,9Hz,VIP-L,STS-L,8.0,0.0488
gPDC,9Hz,VIP-R,S1-L,5.0,0.0195
gPDC,9Hz,VIP-R,S1-R,5.0,0.0195
gPDC,9Hz,mIPS-L,V3-L,4.0,0.0137
gPDC,9Hz,mIPS-R,IPL-L,8.0,0.0488
gPDC,9Hz,mIPS-R,SPL-L,7.0,0.0371
gPDC,9Hz,mIPS-R,V3-R,4.0,0.0137
